price,rooms,bathrooms,sizem2,eixample,ciutat_vella,horta_guinardo,gracia,les_corts,nou_barris,sant_andreu,sant_marti,sants_montjuic,sarria_sant_gervasi
1100,1,1,54,0,0,0,0,0,0,0,0,0,1
1080,3,1,70,0,0,0,1,0,0,0,0,0,0
800,3,1,79,0,0,1,0,0,0,0,0,0,0
650,1,1,44,0,0,0,0,0,0,0,0,1,0
2100,6,3,153,0,0,0,0,0,0,0,0,0,1
3200,3,2,193,0,0,0,1,0,0,0,0,0,0
1408,2,2,87,0,0,0,0,0,0,0,0,0,1
850,3,1,70,0,0,0,0,0,0,0,0,1,0
995,2,2,62,0,1,0,0,0,0,0,0,0,0
1300,3,2,109,0,0,0,0,1,0,0,0,0,0
1450,3,2,100,1,0,0,0,0,0,0,0,0,0
850,1,1,42,0,1,0,0,0,0,0,0,0,0
1800,5,2,160,0,0,0,0,0,0,0,0,0,1
1400,3,2,94,1,0,0,0,0,0,0,0,0,0
1395,1,1,52,0,0,0,0,0,0,0,0,0,1
1480,2,2,98,1,0,0,0,0,0,0,0,0,0
3200,3,2,212,0,0,0,0,0,0,0,0,0,1
2800,5,4,200,0,0,0,0,0,0,0,0,0,1
1350,3,2,110,1,0,0,0,0,0,0,0,0,0
800,2,1,70,0,0,0,0,0,0,0,0,1,0
850,3,1,66,0,0,0,0,0,0,0,1,0,0
1400,2,2,70,0,0,0,0,0,0,1,0,0,0
1000,2,1,50,0,0,0,1,0,0,0,0,0,0
1100,2,2,95,1,0,0,0,0,0,0,0,0,0
990,2,1,52,1,0,0,0,0,0,0,0,0,0
1375,2,2,90,0,0,0,1,0,0,0,0,0,0
1190,3,2,87,1,0,0,0,0,0,0,0,0,0
1200,4,2,130,1,0,0,0,0,0,0,0,0,0
1450,4,2,132,0,1,0,0,0,0,0,0,0,0
1170,2,1,65,1,0,0,0,0,0,0,0,0,0
1100,2,2,75,0,0,0,0,0,0,1,0,0,0
965,2,1,81,0,0,0,1,0,0,0,0,0,0
2290,3,2,95,0,1,0,0,0,0,0,0,0,0
1400,3,2,115,0,0,0,1,0,0,0,0,0,0
1350,3,1,146,1,0,0,0,0,0,0,0,0,0
1000,3,2,59,0,0,0,0,0,0,0,1,0,0
1749,3,2,90,0,1,0,0,0,0,0,0,0,0
1430,1,1,48,0,0,0,0,0,0,0,0,1,0
1400,1,1,87,1,0,0,0,0,0,0,0,0,0
945,1,1,51,1,0,0,0,0,0,0,0,0,0
1080,2,1,80,0,1,0,0,0,0,0,0,0,0
1175,3,2,80,1,0,0,0,0,0,0,0,0,0
850,2,1,58,1,0,0,0,0,0,0,0,0,0
5800,5,3,180,0,0,0,0,1,0,0,0,0,0
745,1,1,30,0,1,0,0,0,0,0,0,0,0
1970,4,3,140,0,0,0,0,0,0,0,0,0,1
899,2,1,51,0,0,0,0,0,0,0,0,0,1
799,2,1,50,0,0,0,0,0,0,0,0,0,1
1700,2,1,65,0,1,0,0,0,0,0,0,0,0
3300,3,3,118,0,0,0,0,0,0,0,0,1,0
2400,3,2,114,0,0,0,1,0,0,0,0,0,0
1432,3,2,90,0,1,0,0,0,0,0,0,0,0
2300,3,2,169,1,0,0,0,0,0,0,0,0,0
1375,4,2,98,0,0,0,0,0,0,1,0,0,0
1250,3,2,96,0,0,0,0,0,0,1,0,0,0
950,2,1,65,0,0,0,0,0,0,0,1,0,0
840,1,1,50,0,0,0,0,0,0,0,1,0,0
2900,6,4,270,0,0,0,0,0,0,0,0,0,1
2000,4,3,130,1,0,0,0,0,0,0,0,0,0
1500,2,1,68,0,0,0,0,0,0,0,0,0,1
1650,2,2,90,0,0,1,0,0,0,0,0,0,0
1500,2,1,70,0,0,0,0,0,0,0,1,0,0
630,2,1,50,0,0,0,0,0,0,0,1,0,0
1900,4,3,140,0,1,0,0,0,0,0,0,0,0
1300,3,2,95,1,0,0,0,0,0,0,0,0,0
1250,3,1,90,0,0,0,0,1,0,0,0,0,0
1700,3,2,96,0,0,0,0,0,0,0,0,0,1
1200,3,2,111,0,0,0,0,0,0,0,0,0,1
2300,4,3,130,0,0,0,0,1,0,0,0,0,0
850,3,1,70,0,0,0,0,0,0,0,1,0,0
1250,2,1,61,0,0,0,1,0,0,0,0,0,0
900,3,1,70,0,0,0,0,1,0,0,0,0,0
2300,5,3,228,0,0,1,0,0,0,0,0,0,0
1050,1,1,70,0,1,0,0,0,0,0,0,0,0
980,1,1,50,0,0,0,0,0,0,0,0,0,1
3500,3,2,133,0,0,0,0,0,0,0,0,0,1
800,1,1,50,1,0,0,0,0,0,0,0,0,0
795,2,1,50,0,0,1,0,0,0,0,0,0,0
975,2,1,70,1,0,0,0,0,0,0,0,0,0
650,2,1,70,0,0,1,0,0,0,0,0,0,0
1100,2,1,54,1,0,0,0,0,0,0,0,0,0
1250,1,1,80,0,0,0,0,0,0,0,1,0,0
725,1,1,45,0,1,0,0,0,0,0,0,0,0
1025,3,2,75,1,0,0,0,0,0,0,0,0,0
1250,1,1,80,0,0,0,0,0,0,0,0,0,1
795,1,1,45,1,0,0,0,0,0,0,0,0,0
800,3,1,70,0,0,0,0,0,0,0,0,1,0
650,1,1,35,0,1,0,0,0,0,0,0,0,0
800,2,1,65,0,0,0,0,0,0,0,1,0,0
700,3,1,60,0,1,0,0,0,0,0,0,0,0
840,2,2,70,0,0,0,0,0,0,0,1,0,0
980,4,2,93,0,0,0,0,0,0,0,0,0,1
1200,2,1,75,0,0,0,0,0,0,0,0,0,1
6000,2,2,300,0,1,0,0,0,0,0,0,0,0
1400,2,1,80,1,0,0,0,0,0,0,0,0,0
700,3,1,58,0,0,0,0,0,0,0,1,0,0
765,1,2,67,0,0,0,0,0,0,0,0,1,0
2200,2,2,90,1,0,0,0,0,0,0,0,0,0
1250,3,2,95,1,0,0,0,0,0,0,0,0,0
2200,3,2,120,1,0,0,0,0,0,0,0,0,0
1750,4,2,109,0,0,0,0,0,0,0,0,0,1
1600,3,1,80,0,1,0,0,0,0,0,0,0,0
900,3,1,60,0,0,0,0,0,0,1,0,0,0
1050,2,1,74,1,0,0,0,0,0,0,0,0,0
2900,3,2,180,1,0,0,0,0,0,0,0,0,0
1470,5,2,123,1,0,0,0,0,0,0,0,0,0
600,1,1,60,0,1,0,0,0,0,0,0,0,0
1415,2,1,75,0,0,0,1,0,0,0,0,0,0
3175,5,3,230,0,0,0,0,1,0,0,0,0,0
2464,3,2,136,0,0,0,0,0,0,0,0,0,1
1800,4,1,146,1,0,0,0,0,0,0,0,0,0
890,2,1,55,0,0,0,1,0,0,0,0,0,0
1150,3,1,72,0,0,0,0,0,0,0,1,0,0
5338,3,1,70,1,0,0,0,0,0,0,0,0,0
1100,1,1,52,0,0,0,1,0,0,0,0,0,0
1200,2,1,87,1,0,0,0,0,0,0,0,0,0
1000,1,1,39,0,0,0,0,0,0,0,0,1,0
2750,3,2,137,0,0,0,0,0,0,0,0,0,1
995,4,2,102,1,0,0,0,0,0,0,0,0,0
3950,4,3,300,0,0,0,0,0,0,0,0,0,1
4221,2,2,80,0,0,0,1,0,0,0,0,0,0
1150,1,1,110,0,0,0,0,0,0,0,0,1,0
1100,3,2,91,1,0,0,0,0,0,0,0,0,0
1380,3,2,107,0,0,0,0,0,0,0,0,0,1
850,2,2,50,0,0,0,0,0,0,0,0,1,0
1620,2,1,109,0,1,0,0,0,0,0,0,0,0
884,3,1,75,0,0,0,0,0,0,0,0,1,0
875,1,1,100,0,1,0,0,0,0,0,0,0,0
990,3,1,75,0,0,0,1,0,0,0,0,0,0
650,1,1,40,0,1,0,0,0,0,0,0,0,0
1750,2,1,190,0,0,0,0,0,0,0,0,0,1
1250,3,1,98,0,0,0,1,0,0,0,0,0,0
1247,3,2,90,1,0,0,0,0,0,0,0,0,0
3000,3,2,207,1,0,0,0,0,0,0,0,0,0
2200,3,2,171,1,0,0,0,0,0,0,0,0,0
1050,2,1,77,0,0,0,0,0,0,0,0,0,1
1400,1,1,45,1,0,0,0,0,0,0,0,0,0
840,3,1,71,1,0,0,0,0,0,0,0,0,0
800,2,1,55,0,0,0,1,0,0,0,0,0,0
1050,4,2,110,0,0,0,0,0,0,0,1,0,0
795,1,1,45,0,0,0,1,0,0,0,0,0,0
2950,3,2,172,0,0,0,0,0,0,0,0,0,1
1300,2,1,65,0,0,0,0,0,0,0,0,0,1
1350,3,2,83,0,0,0,0,0,0,0,0,0,1
650,1,1,35,0,1,0,0,0,0,0,0,0,0
2400,3,2,103,0,0,0,0,0,0,0,1,0,0
1320,2,1,81,1,0,0,0,0,0,0,0,0,0
1590,1,1,81,0,0,0,0,0,0,0,0,0,1
1800,3,2,102,1,0,0,0,0,0,0,0,0,0
990,1,1,34,0,1,0,0,0,0,0,0,0,0
1000,2,1,48,0,1,0,0,0,0,0,0,0,0
2200,3,2,123,1,0,0,0,0,0,0,0,0,0
995,1,1,60,1,0,0,0,0,0,0,0,0,0
890,3,1,66,0,0,1,0,0,0,0,0,0,0
725,3,1,61,1,0,0,0,0,0,0,0,0,0
850,3,1,63,0,0,0,0,0,0,1,0,0,0
1450,1,1,50,0,1,0,0,0,0,0,0,0,0
2200,4,1,110,1,0,0,0,0,0,0,0,0,0
1087,1,1,60,1,0,0,0,0,0,0,0,0,0
1465,4,2,130,1,0,0,0,0,0,0,0,0,0
910,2,1,55,0,1,0,0,0,0,0,0,0,0
700,1,1,36,0,1,0,0,0,0,0,0,0,0
825,1,1,55,0,0,0,0,0,0,0,1,0,0
1150,3,1,88,0,0,0,0,0,0,0,0,0,1
1300,3,2,85,0,1,0,0,0,0,0,0,0,0
3900,4,3,250,0,0,0,0,0,0,0,0,0,1
1050,1,1,108,0,1,0,0,0,0,0,0,0,0
1250,3,1,82,1,0,0,0,0,0,0,0,0,0
975,4,2,100,0,0,1,0,0,0,0,0,0,0
970,2,1,60,0,0,0,0,0,0,0,0,0,1
1080,2,1,105,0,1,0,0,0,0,0,0,0,0
1000,3,1,60,0,0,0,0,1,0,0,0,0,0
2000,3,2,89,0,0,0,1,0,0,0,0,0,0
800,3,1,65,0,0,0,0,0,1,0,0,0,0
2950,2,2,133,1,0,0,0,0,0,0,0,0,0
2500,4,2,163,0,0,0,0,0,0,0,0,0,1
770,1,1,35,0,1,0,0,0,0,0,0,0,0
895,1,1,30,0,0,0,1,0,0,0,0,0,0
975,1,1,56,0,0,0,0,1,0,0,0,0,0
950,1,1,55,1,0,0,0,0,0,0,0,0,0
940,2,1,75,1,0,0,0,0,0,0,0,0,0
850,1,1,43,1,0,0,0,0,0,0,0,0,0
750,1,1,40,0,1,0,0,0,0,0,0,0,0
1200,2,1,50,1,0,0,0,0,0,0,0,0,0
1600,2,2,95,1,0,0,0,0,0,0,0,0,0
1730,2,1,48,0,1,0,0,0,0,0,0,0,0
1130,2,1,61,0,0,0,0,0,0,0,0,0,1
2957,3,2,107,0,1,0,0,0,0,0,0,0,0
1250,3,2,82,0,0,0,1,0,0,0,0,0,0
1200,1,1,57,1,0,0,0,0,0,0,0,0,0
1000,2,1,65,1,0,0,0,0,0,0,0,0,0
1350,1,1,40,1,0,0,0,0,0,0,0,0,0
1050,1,2,42,0,1,0,0,0,0,0,0,0,0
1100,3,1,70,0,0,0,1,0,0,0,0,0,0
1075,3,2,90,1,0,0,0,0,0,0,0,0,0
650,1,1,30,0,1,0,0,0,0,0,0,0,0
1100,4,1,88,0,0,0,1,0,0,0,0,0,0
995,1,1,45,1,0,0,0,0,0,0,0,0,0
900,1,1,55,0,0,0,0,1,0,0,0,0,0
1150,2,2,61,0,0,0,1,0,0,0,0,0,0
1000,2,1,75,1,0,0,0,0,0,0,0,0,0
2500,4,2,200,1,0,0,0,0,0,0,0,0,0
1650,2,2,75,1,0,0,0,0,0,0,0,0,0
2900,5,3,156,0,0,0,0,1,0,0,0,0,0
975,3,1,55,0,0,0,1,0,0,0,0,0,0
850,2,2,70,0,1,0,0,0,0,0,0,0,0
4200,2,2,90,0,1,0,0,0,0,0,0,0,0
1350,3,1,69,0,0,0,0,0,0,0,0,1,0
800,3,1,75,0,0,1,0,0,0,0,0,0,0
1500,1,1,61,1,0,0,0,0,0,0,0,0,0
950,2,2,70,1,0,0,0,0,0,0,0,0,0
1200,4,2,100,1,0,0,0,0,0,0,0,0,0
900,1,1,42,0,0,0,0,0,0,0,0,0,1
835,1,1,50,0,0,0,0,0,0,0,0,1,0
1850,3,2,131,1,0,0,0,0,0,0,0,0,0
1500,4,4,163,1,0,0,0,0,0,0,0,0,0
2200,3,2,200,0,1,0,0,0,0,0,0,0,0
1500,2,2,95,0,0,0,0,1,0,0,0,0,0
800,1,1,45,0,0,0,0,0,0,0,1,0,0
1200,3,2,80,0,0,0,0,0,0,0,0,0,1
900,2,1,65,0,1,0,0,0,0,0,0,0,0
850,1,1,40,0,0,0,1,0,0,0,0,0,0
4235,3,2,105,0,0,0,0,0,0,0,0,0,1
1300,1,1,120,0,1,0,0,0,0,0,0,0,0
900,3,1,50,0,0,0,0,1,0,0,0,0,0
1500,2,2,73,1,0,0,0,0,0,0,0,0,0
900,2,1,65,0,1,0,0,0,0,0,0,0,0
840,1,1,40,1,0,0,0,0,0,0,0,0,0
1200,1,1,80,0,1,0,0,0,0,0,0,0,0
1500,3,2,112,0,0,0,0,1,0,0,0,0,0
2500,2,2,210,0,1,0,0,0,0,0,0,0,0
900,3,1,75,0,0,0,0,0,0,0,0,0,1
1000,1,1,40,0,0,0,0,0,0,0,0,0,1
990,1,1,44,1,0,0,0,0,0,0,0,0,0
550,1,1,30,0,1,0,0,0,0,0,0,0,0
1150,3,1,90,1,0,0,0,0,0,0,0,0,0
1300,3,2,95,1,0,0,0,0,0,0,0,0,0
680,1,1,42,1,0,0,0,0,0,0,0,0,0
1868,3,3,130,0,0,0,0,0,0,0,1,0,0
2172,1,1,50,1,0,0,0,0,0,0,0,0,0
900,1,2,40,0,1,0,0,0,0,0,0,0,0
1417,2,1,60,0,0,0,0,0,0,0,0,1,0
760,2,1,60,0,0,0,0,0,0,0,0,1,0
1420,4,2,142,1,0,0,0,0,0,0,0,0,0
900,3,1,75,0,0,1,0,0,0,0,0,0,0
950,3,1,70,1,0,0,0,0,0,0,0,0,0
950,4,2,97,1,0,0,0,0,0,0,0,0,0
1100,4,2,106,1,0,0,0,0,0,0,0,0,0
850,3,1,80,0,0,0,0,0,0,0,1,0,0
900,3,1,67,0,0,0,0,0,0,0,0,1,0
1750,2,1,135,0,0,0,0,1,0,0,0,0,0
1000,1,1,66,0,0,0,0,0,0,0,1,0,0
1100,2,1,70,0,0,0,1,0,0,0,0,0,0
1150,3,1,81,0,0,0,0,0,0,0,1,0,0
1100,3,2,102,1,0,0,0,0,0,0,0,0,0
1000,1,1,50,0,0,0,0,0,0,0,1,0,0
950,1,1,50,0,0,0,0,1,0,0,0,0,0
1600,2,1,60,0,0,0,1,0,0,0,0,0,0
1100,3,1,90,0,0,0,0,0,0,0,1,0,0
1000,3,1,90,0,0,0,0,0,0,0,0,0,1
1400,2,1,69,0,0,0,0,0,0,0,0,0,1
3750,5,4,220,0,0,0,0,0,0,0,0,0,1
900,2,2,65,0,1,0,0,0,0,0,0,0,0
891,4,1,89,0,0,0,0,0,1,0,0,0,0
1100,3,1,77,0,0,0,1,0,0,0,0,0,0
1200,2,2,85,0,0,0,0,0,0,0,0,1,0
750,1,1,30,0,1,0,0,0,0,0,0,0,0
900,1,1,40,0,0,1,0,0,0,0,0,0,0
1800,4,2,143,0,0,0,0,0,0,0,0,0,1
780,1,1,45,0,1,0,0,0,0,0,0,0,0
2550,5,3,140,0,0,0,0,0,0,0,0,0,1
1000,3,2,67,0,0,0,0,0,0,0,0,0,1
1150,1,1,51,0,0,0,1,0,0,0,0,0,0
650,1,1,55,0,1,0,0,0,0,0,0,0,0
1100,3,1,69,0,0,0,0,0,0,0,0,0,1
1225,2,1,75,0,0,0,0,0,0,0,1,0,0
1749,1,1,35,0,0,0,0,0,0,0,1,0,0
1525,4,2,140,0,0,0,0,1,0,0,0,0,0
900,2,1,70,0,1,0,0,0,0,0,0,0,0
1520,2,1,80,1,0,0,0,0,0,0,0,0,0
850,2,1,83,0,0,1,0,0,0,0,0,0,0
3000,3,2,85,1,0,0,0,0,0,0,0,0,0
890,3,1,70,1,0,0,0,0,0,0,0,0,0
4950,4,4,200,0,0,0,0,1,0,0,0,0,0
1850,2,2,102,1,0,0,0,0,0,0,0,0,0
1070,3,2,95,0,0,0,0,0,0,0,1,0,0
1479,2,1,60,0,1,0,0,0,0,0,0,0,0
1500,1,1,50,0,1,0,0,0,0,0,0,0,0
750,3,1,75,0,0,0,1,0,0,0,0,0,0
800,1,1,34,0,1,0,0,0,0,0,0,0,0
1750,2,2,142,0,0,0,0,0,0,0,1,0,0
850,3,1,60,0,0,1,0,0,0,0,0,0,0
1550,3,2,105,0,0,0,0,0,0,0,1,0,0
1600,4,1,110,1,0,0,0,0,0,0,0,0,0
950,1,1,60,0,1,0,0,0,0,0,0,0,0
650,1,1,45,0,0,0,1,0,0,0,0,0,0
1150,2,1,65,1,0,0,0,0,0,0,0,0,0
900,3,1,80,0,0,0,0,0,0,0,1,0,0
700,2,1,41,1,0,0,0,0,0,0,0,0,0
1050,3,1,82,0,0,0,1,0,0,0,0,0,0
1100,1,1,58,0,0,0,0,0,0,0,0,0,1
3600,5,4,245,0,0,0,0,0,0,0,0,0,1
2250,2,2,100,1,0,0,0,0,0,0,0,0,0
2000,2,2,100,0,1,0,0,0,0,0,0,0,0
900,1,1,60,1,0,0,0,0,0,0,0,0,0
899,3,1,65,0,0,0,0,0,1,0,0,0,0
1190,4,1,74,0,0,0,0,0,0,0,1,0,0
1100,3,1,65,0,0,0,0,1,0,0,0,0,0
1300,5,2,100,1,0,0,0,0,0,0,0,0,0
2250,3,2,105,0,0,0,0,0,0,0,1,0,0
899,3,1,85,1,0,0,0,0,0,0,0,0,0
900,3,1,90,0,0,0,0,0,0,0,0,1,0
700,1,1,35,0,1,0,0,0,0,0,0,0,0
1400,3,1,93,0,0,0,0,0,0,0,0,1,0
3149,2,2,93,0,0,0,0,0,0,0,0,0,1
900,3,1,77,0,0,0,0,0,0,0,0,1,0
750,2,1,60,0,0,0,0,0,0,1,0,0,0
1600,3,2,80,1,0,0,0,0,0,0,0,0,0
750,1,1,53,0,1,0,0,0,0,0,0,0,0
2350,3,2,100,0,1,0,0,0,0,0,0,0,0
2200,3,3,200,0,0,0,1,0,0,0,0,0,0
900,2,1,60,0,0,0,0,0,0,0,1,0,0
1100,3,1,80,1,0,0,0,0,0,0,0,0,0
550,1,1,76,0,0,1,0,0,0,0,0,0,0
950,2,1,63,1,0,0,0,0,0,0,0,0,0
1250,3,2,73,0,1,0,0,0,0,0,0,0,0
3416,4,3,180,0,0,0,0,0,0,0,0,0,1
4200,4,4,240,1,0,0,0,0,0,0,0,0,0
950,2,1,70,1,0,0,0,0,0,0,0,0,0
3308,3,3,124,0,0,0,0,0,0,0,0,0,1
930,3,1,61,0,0,0,0,0,0,0,1,0,0
900,1,1,50,0,0,0,0,0,0,0,0,0,1
1250,3,2,120,1,0,0,0,0,0,0,0,0,0
1400,4,2,78,0,0,0,1,0,0,0,0,0,0
595,1,1,35,0,1,0,0,0,0,0,0,0,0
900,3,1,88,1,0,0,0,0,0,0,0,0,0
1250,2,2,110,1,0,0,0,0,0,0,0,0,0
1570,2,1,85,1,0,0,0,0,0,0,0,0,0
900,3,1,50,1,0,0,0,0,0,0,0,0,0
1300,3,1,65,1,0,0,0,0,0,0,0,0,0
1200,3,1,85,1,0,0,0,0,0,0,0,0,0
1760,2,1,88,0,0,0,0,0,0,0,0,1,0
720,1,1,40,1,0,0,0,0,0,0,0,0,0
900,3,1,60,0,0,0,1,0,0,0,0,0,0
1980,1,1,55,1,0,0,0,0,0,0,0,0,0
980,1,1,50,0,0,0,0,0,0,0,0,0,1
2460,1,1,70,0,1,0,0,0,0,0,0,0,0
1100,1,1,55,0,0,0,0,0,0,0,0,1,0
1200,2,1,76,1,0,0,0,0,0,0,0,0,0
1650,4,2,145,1,0,0,0,0,0,0,0,0,0
1500,2,2,100,0,0,0,1,0,0,0,0,0,0
700,3,1,71,1,0,0,0,0,0,0,0,0,0
1200,4,2,90,0,0,0,0,0,0,1,0,0,0
1200,1,1,75,1,0,0,0,0,0,0,0,0,0
1479,2,1,65,0,1,0,0,0,0,0,0,0,0
1042,2,2,80,1,0,0,0,0,0,0,0,0,0
1000,2,2,50,1,0,0,0,0,0,0,0,0,0
750,1,1,45,0,0,0,0,0,0,0,0,0,1
1200,1,1,50,0,0,0,0,0,0,0,0,0,1
1450,5,2,100,1,0,0,0,0,0,0,0,0,0
4097,3,2,85,1,0,0,0,0,0,0,0,0,0
1050,2,1,60,0,0,0,0,0,0,0,0,0,1
1500,4,2,135,1,0,0,0,0,0,0,0,0,0
1150,3,2,60,1,0,0,0,0,0,0,0,0,0
850,2,1,68,0,0,0,1,0,0,0,0,0,0
1220,3,1,68,0,0,0,0,0,0,0,1,0,0
1900,3,2,135,1,0,0,0,0,0,0,0,0,0
990,2,1,44,0,1,0,0,0,0,0,0,0,0
920,1,1,63,0,1,0,0,0,0,0,0,0,0
1000,3,1,80,1,0,0,0,0,0,0,0,0,0
1900,2,2,85,0,0,0,0,0,0,0,1,0,0
1700,2,2,143,0,1,0,0,0,0,0,0,0,0
1800,1,1,65,1,0,0,0,0,0,0,0,0,0
8000,5,2,190,0,0,0,0,0,0,0,0,0,1
887,4,2,71,0,0,0,0,0,0,0,1,0,0
1700,2,2,105,1,0,0,0,0,0,0,0,0,0
790,3,1,75,1,0,0,0,0,0,0,0,0,0
1250,3,1,82,1,0,0,0,0,0,0,0,0,0
870,3,1,69,0,0,1,0,0,0,0,0,0,0
850,1,1,52,0,0,0,0,0,0,0,0,1,0
1350,1,1,100,1,0,0,0,0,0,0,0,0,0
990,1,1,59,0,1,0,0,0,0,0,0,0,0
2975,4,3,160,0,0,0,0,1,0,0,0,0,0
950,2,1,70,1,0,0,0,0,0,0,0,0,0
1200,2,2,80,0,0,0,0,0,0,0,1,0,0
3000,5,2,170,0,0,0,0,1,0,0,0,0,0
1600,3,2,202,0,1,0,0,0,0,0,0,0,0
800,2,2,70,0,0,0,0,0,0,0,0,1,0
1250,1,1,80,0,0,0,0,0,0,0,1,0,0
850,3,1,77,0,0,0,0,0,0,0,1,0,0
750,2,1,45,0,0,0,1,0,0,0,0,0,0
750,2,1,60,0,0,0,1,0,0,0,0,0,0
2250,3,2,129,0,0,0,0,0,0,0,0,0,1
1300,4,2,140,0,0,0,0,0,0,0,0,0,1
880,2,1,80,1,0,0,0,0,0,0,0,0,0
1095,1,1,41,0,0,0,1,0,0,0,0,0,0
2950,2,2,133,1,0,0,0,0,0,0,0,0,0
1529,1,1,69,0,0,0,0,0,0,0,0,0,1
995,3,2,83,0,1,0,0,0,0,0,0,0,0
1200,2,1,65,0,0,0,0,0,0,0,0,1,0
1500,2,2,82,0,0,0,0,0,0,0,1,0,0
700,1,1,18,0,1,0,0,0,0,0,0,0,0
750,1,1,42,0,0,0,0,0,0,0,0,1,0
720,1,1,20,0,0,0,0,1,0,0,0,0,0
1800,1,2,170,0,1,0,0,0,0,0,0,0,0
780,2,1,50,0,0,0,0,0,0,0,1,0,0
1300,2,2,73,0,0,0,0,0,0,0,1,0,0
1600,3,2,98,1,0,0,0,0,0,0,0,0,0
1000,3,1,90,0,0,0,0,0,0,0,0,0,1
750,2,1,70,0,0,0,0,0,0,0,0,1,0
600,2,1,50,0,0,0,0,0,1,0,0,0,0
1142,4,2,107,0,0,0,1,0,0,0,0,0,0
800,3,1,70,0,0,0,0,0,0,0,0,1,0
750,1,1,35,0,0,0,0,0,0,0,0,1,0
1450,2,2,110,0,1,0,0,0,0,0,0,0,0
1100,2,1,63,1,0,0,0,0,0,0,0,0,0
1296,2,1,80,0,1,0,0,0,0,0,0,0,0
900,2,1,45,0,0,0,0,0,0,0,0,1,0
1200,2,1,65,0,0,0,0,0,0,0,1,0,0
1000,2,1,70,1,0,0,0,0,0,0,0,0,0
1800,3,2,120,0,1,0,0,0,0,0,0,0,0
770,1,1,60,0,0,0,1,0,0,0,0,0,0
975,4,2,79,1,0,0,0,0,0,0,0,0,0
950,3,1,61,0,0,0,0,0,0,0,1,0,0
1300,4,2,101,0,0,0,0,0,0,0,1,0,0
1200,1,1,58,0,0,0,0,0,0,0,1,0,0
880,3,2,71,0,1,0,0,0,0,0,0,0,0
960,3,1,76,0,0,0,1,0,0,0,0,0,0
800,3,1,62,0,0,0,1,0,0,0,0,0,0
800,2,1,65,0,0,1,0,0,0,0,0,0,0
1090,3,1,62,0,0,0,0,1,0,0,0,0,0
790,1,1,50,0,1,0,0,0,0,0,0,0,0
2200,2,2,70,0,0,0,0,0,0,0,1,0,0
785,1,1,55,0,1,0,0,0,0,0,0,0,0
940,2,1,42,1,0,0,0,0,0,0,0,0,0
700,1,1,42,1,0,0,0,0,0,0,0,0,0
890,3,1,80,0,0,0,0,0,1,0,0,0,0
750,2,1,50,0,0,0,0,0,0,0,0,1,0
2000,3,2,105,1,0,0,0,0,0,0,0,0,0
1300,4,2,100,0,0,0,0,0,0,1,0,0,0
1100,2,1,78,1,0,0,0,0,0,0,0,0,0
1700,2,2,99,0,0,0,0,0,0,0,0,0,1
1300,3,2,95,0,0,0,0,0,0,0,0,0,1
800,1,1,51,0,0,0,0,0,0,0,0,1,0
3550,2,2,185,0,0,0,0,1,0,0,0,0,0
1800,2,2,64,0,0,0,0,0,0,0,0,0,1
1100,1,1,102,0,0,0,0,0,0,0,0,1,0
850,2,1,65,0,0,0,0,0,0,0,0,1,0
900,3,1,75,0,0,0,1,0,0,0,0,0,0
600,1,2,31,0,1,0,0,0,0,0,0,0,0
1101,4,2,95,0,0,0,0,0,1,0,0,0,0
850,2,1,67,0,0,0,0,0,0,0,1,0,0
1350,3,1,80,0,0,0,1,0,0,0,0,0,0
900,2,1,70,0,0,0,0,1,0,0,0,0,0
850,1,1,32,0,1,0,0,0,0,0,0,0,0
1470,5,2,120,1,0,0,0,0,0,0,0,0,0
6000,2,1,307,0,1,0,0,0,0,0,0,0,0
1350,2,1,75,0,1,0,0,0,0,0,0,0,0
940,1,1,55,0,0,0,0,1,0,0,0,0,0
700,2,1,60,0,0,1,0,0,0,0,0,0,0
1500,5,3,140,0,0,0,0,0,0,0,0,0,1
925,2,1,78,1,0,0,0,0,0,0,0,0,0
1050,2,1,55,1,0,0,0,0,0,0,0,0,0
895,3,1,68,0,0,0,0,0,0,0,0,0,1
850,1,1,56,0,1,0,0,0,0,0,0,0,0
725,3,1,53,0,0,0,0,0,0,0,1,0,0
977,4,2,105,0,0,0,0,0,0,1,0,0,0
1300,2,2,95,1,0,0,0,0,0,0,0,0,0
1900,2,2,77,1,0,0,0,0,0,0,0,0,0
1050,2,1,61,1,0,0,0,0,0,0,0,0,0
1250,2,1,76,0,0,0,0,0,0,0,0,1,0
800,1,1,53,0,0,0,0,0,0,0,0,0,1
1350,2,1,69,0,0,0,1,0,0,0,0,0,0
995,2,1,74,0,0,0,0,0,0,0,0,1,0
990,3,1,81,1,0,0,0,0,0,0,0,0,0
2025,2,1,60,1,0,0,0,0,0,0,0,0,0
1090,3,1,104,0,1,0,0,0,0,0,0,0,0
850,3,1,52,0,0,0,0,0,0,0,1,0,0
2100,3,2,122,0,0,0,0,0,0,0,0,0,1
1800,2,2,65,0,1,0,0,0,0,0,0,0,0
1000,4,2,90,0,0,1,0,0,0,0,0,0,0
1090,2,2,69,0,1,0,0,0,0,0,0,0,0
1100,3,2,70,0,1,0,0,0,0,0,0,0,0
795,1,1,25,0,0,0,0,0,0,0,0,0,1
1815,3,3,164,0,0,1,0,0,0,0,0,0,0
900,1,1,35,0,1,0,0,0,0,0,0,0,0
